REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591038701	HYDROCODONE	4.0	null	null	null	null	0000	08222009	1.8162	400.0	1168	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591034905	HYDROCODONE	3.0	null	null	null	null	0000	08152009	4.5405	1500.0	779	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591038505	HYDROCODONE	2.0	null	null	null	null	0000	09052009	4.5405	1000.0	269	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591038701	HYDROCODONE	3.0	null	null	null	null	0000	09122009	1.36215	300.0	630	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591050305	HYDROCODONE	1.0	null	null	null	null	0000	10242009	3.0269999999999997	500.0	1217	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591085301	HYDROCODONE	9.0	null	null	null	null	0000	12192009	5.4486	900.0	1045	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591034905	HYDROCODONE	2.0	null	null	null	null	0000	02272010	3.0269999999999997	1000.0	1401	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591038505	HYDROCODONE	1.0	null	null	null	null	0000	04032010	2.27025	500.0	159	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591038701	HYDROCODONE	2.0	null	null	null	null	0000	06122010	0.9081	200.0	647	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591034905	HYDROCODONE	2.0	null	null	null	null	0000	07032010	3.0269999999999997	1000.0	157	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591320301	HYDROCODONE	3.0	null	null	null	null	0000	09042010	1.36215	300.0	224	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591054001	HYDROCODONE	2.0	null	null	null	null	0000	10232010	1.2108	200.0	1207	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591034905	HYDROCODONE	2.0	null	null	null	null	0000	10302010	3.0269999999999997	1000.0	1577	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591085301	HYDROCODONE	13.0	null	null	null	null	0000	02052011	7.8702	1300.0	305	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591034905	HYDROCODONE	3.0	null	null	null	null	0000	05142011	4.5405	1500.0	757	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591038701	HYDROCODONE	3.0	null	null	null	null	0000	07022011	1.36215	300.0	84	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591054005	HYDROCODONE	1.0	null	null	null	null	null	09032011	3.0269999999999997	500.0	165	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591085305	HYDROCODONE	3.0	null	null	null	null	null	09102011	9.081	1500.0	530	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591320301	HYDROCODONE	4.0	null	null	null	null	null	12032011	1.8162	400.0	127	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591085305	HYDROCODONE	3.0	null	null	null	null	null	12102011	9.081	1500.0	507	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591085305	HYDROCODONE	3.0	null	null	null	null	null	02252012	9.081	1500.0	1221	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591038701	HYDROCODONE	2.0	null	null	null	null	null	03242012	0.9081	200.0	1117	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591034905	HYDROCODONE	4.0	null	null	null	null	null	07282012	6.053999999999999	2000.0	1166	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591085305	HYDROCODONE	4.0	null	null	null	null	null	07072012	12.107999999999999	2000.0	299	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591034905	HYDROCODONE	2.0	null	null	null	null	null	10132012	3.0269999999999997	1000.0	550	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113454	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #16	40 SH 310	null	CANTON	NY	13617	SAINT LAWRENCE	S	9193	00591085305	HYDROCODONE	5.0	null	null	null	null	null	12222012	15.135	2500.0	897	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591034905	HYDROCODONE	2.0	null	null	null	null	0000	01132006	3.0269999999999997	1000.0	536	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591050305	HYDROCODONE	1.0	null	null	null	null	0000	01132006	3.0269999999999997	500.0	538	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591085301	HYDROCODONE	5.0	null	null	null	null	0000	04072006	3.0269999999999997	500.0	321	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591054001	HYDROCODONE	2.0	null	null	null	null	0000	06092006	1.2108	200.0	446	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591038701	HYDROCODONE	2.0	null	null	null	null	0000	11032006	0.9081	200.0	136	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591085301	HYDROCODONE	3.0	null	null	null	null	0000	11102006	1.8162	300.0	490	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591050305	HYDROCODONE	3.0	null	null	null	null	0000	11172006	9.081	1500.0	852	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591038701	HYDROCODONE	1.0	null	null	null	null	0000	12012006	0.45405	100.0	41	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591050201	HYDROCODONE	3.0	null	null	null	null	0000	01052007	1.36215	300.0	234	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591038701	HYDROCODONE	1.0	null	null	null	null	0000	11022007	0.45405	100.0	80	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591034905	HYDROCODONE	3.0	null	null	null	null	0000	07252008	4.5405	1500.0	1255	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591054001	HYDROCODONE	6.0	null	null	null	null	0000	08292008	3.6324	600.0	1464	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1123013	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #18	164 SWANTON ROAD	null	ST ALBANS	VT	5478	FRANKLIN	S	9193	00591085301	HYDROCODONE	4.0	null	null	null	null	0000	08082008	2.4216	400.0	397	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10.0
